1778114759.816969722
0, 0, 0, 26.74
1778114765.938672385
0, 0, 0, 26.59
1778114767.935980846
0, 0, 0, 28.07
1778114769.932311640
0, 0, 0, 26.59
1778114771.928779810
0, 0, 0, 28.11
1778114773.916563518
0, 0, 0, 28.12
1778114775.848680087
0, 0, 0, 26.64
1778114777.781666393
0, 0, 0, 28.24
1778114779.707508727
0, 0, 0, 28.25
1778114781.680440108
0, 0, 0, 26.80
